Ticker,2023_PE
HLX,13.22561
HMN,9.596859
HMNF,
HMST,13.086021
HNI,12.7099695
HNRG,19.461538
HOFT,9.190535
HOG,7.2949786
HOLX,17.259682
HOMB,11.817734
HON,17.89522
HONE,12.313253
HOPE,7.629771
HOV,207.05556
HP,10.235897
HPE,8.479167
HPP,-4.831967
HPQ,7.8071623
HQY,21.93113
HR,-34.76829
HRB,10.206897
HRI,9.335335
HRL,21.053572
HROW,17.932203
HRTG,5.7629943
HRTX,-8.464285
HSIC,12.517761
HSII,9.042683
HSON,8.545918
HST,15.487804
HSTM,42.991665
HSY,19.94186
HTBI,9.073944
HTBK,9.638555
HTH,17.975758
HTLD,18.18868
HTLF,8.838174
HUBB,22.393667
HUBG,14.272243
HUBS,75.46611
HUM,15.251622
HUN,15.046296
HURC,
HURN,13.893175
HUSA,
HVT,8.856733
HWBK,
HWC,9.174603
HWKN,20.972677
HXL,22.630136
HY,6.6634936
HZO,7.1267605
IAC,-72.2985
IART,7.958449
IBCP,8.518771
IBIO,-0.71837497
IBKR,17.45795
IBM,17.092274
IBOC,
IBP,18.632843
IBTX,9.776081
ICAD,-8.108333
ICCC,-46.363636
ICD,-2.0666668
ICE,19.474588
ICFI,18.854902
ICHR,18.66355
ICUI,14.246312
IDA,16.34662
IDCC,21.990131
IDN,36.333332
IDT,23.953333
IDXG,-9.266666
IDXX,39.8487
IESC,
IEX,24.707142
IFF,20.51079
III,7.666667
IIIN,9.622754
IIIV,12.483695
IIPR,16.981068
ILMN,51.053276
ILPT,-2.4652777
IMKTA,15.375532
IMMR,11.1875
IMXI,7.9425287
INBK,7.9040403
INCY,9.873346
INDB,10.128487
INFN,21.413044
INFU,18.875
INGN,-3.4387753
INGR,11.176241
INN,-33.888885
INO,-3.3849556
INOD,-117.200005
INPX,-0.06756411
INSE,8.113209
INSG,-4.368842
INSM,-6.4424086
INSP,392.1129
INSW,5.542914
INTC,16.724756
INTG,
INTT,9.326612
INTU,33.819893
INUV,Infinity
INVA,15.647959
INVE,-64.125
INVH,44.83117
IONS,-13.227129
IOR,
IOSP,16.248985
IOVA,-17.535212
IP,12.423215
IPAR,20.339376
IPG,10.317276
IPGP,18.019438
IPI,-43.0
IPWR,-7.043479
IQV,18.716333
IR,26.525425
IRBT,-6.0281696
IRDM,32.77551
IRIX,-10.246207
IRM,36.285046
IRMD,24.040936
IROQ,
IRT,52.983334
IRTC,-63.868416
IRWD,9.746914
ISDR,10.601851
ISRG,50.639458
ISSC,14.282609
ISTR,8.706806
IT,32.824577
ITCI,67.22222
ITGR,18.760365
ITI,21.238096
ITIC,
ITRI,22.126146
ITT,20.27565
ITW,22.516895
IVAC,-12.5
IVR,2.22987
IVZ,7.7357297
IZEA,19.2
JACK,8.145251
JAGX,-0.45807692
JAKK,4.470726
JAZZ,5.3083334
JBGS,-9.208334
JBHT,19.100945
JBL,11.414286
JBLU,-73.5
JBSS,20.899158
JBT,15.830986
JCI,16.019463
JCTCF,
JEF,10.54258
JELD,10.097562
JHG,10.719863
JILL,7.1074376
JJSF,23.152802
JKHY,28.805265
JLL,11.98469
JNJ,14.161411
JNPR,15.66
JOB,3.277
JOE,526.1473
JOUT,11.622857
JPM,12.643694
JRVR,4.5051546
JVA,4.0499997
JWN,9.728856
JYNT,31.564104
K,15.316273
KAI,25.697447
KALA,-0.59478265
KALU,12.398406
KALV,-4.669456
KAMN,45.99
KAR,17.315
KBH,7.852694
KBR,16.873077
KDP,16.19082
KE,9.981308
KELYA,9.32
KEQU,15.972221
KEX,16.640337
KEY,9.033191
KEYS,20.402721
KFFB,
KFRC,16.813513
KFY,13.030044
KHC,12.811667
KIDS,-27.90534
KIM,25.286667
KINS,-11.146191
KIRK,-1.6272035
KKR,15.646865
KLAC,25.156933
KLIC,17.003597
KLXE,7.3404255
KMB,17.983421
KMI,14.732
KMPR,10.833955
KMT,14.509091
KMX,18.34543
KN,12.407692
KNSA,33.70909
KNSL,20.709383
KNX,16.63849
KO,22.069395
KOD,-0.7477477
KODK,
KOP,10.089354
KOPN,83.75
KOS,5.410378
KPTI,-1.039604
KR,12.187912
KRC,21.949043
KREF,7.4724407
KRG,91.208336
KRNY,10.887755
KRO,15.589458
KRYS,37.01659
KSS,9.022727
KTCC,
KTOS,34.584908
KURA,-8.260162
KVHI,32.466663
KW,
KWR,18.463726
KZR,-0.66888
L,26.041378
LAD,6.9131556
LADR,8.113806
LAKE,8.532994
LAMR,20.557219
LANC,27.395954
LAND,-43.72414
LARK,
LASR,-50.217392
LAUR,9.620915
LAZ,9.326969
LBAI,7.6749997
LBC,38.125
LBRDA,5.8700237
LBRDK,6.511811
LBRT,6.8773007
LBTYA,-9.206897
LBTYK,-3.4063785
LC,10.344595
LCII,14.527778
LCNB,9.4096775
LCUT,10.128478
LDOS,15.793064
LE,38.11111
LEA,7.2568703
LECO,21.324596
LEE,6.6489363
LEG,13.799242
LEGH,10.699482
LEN,9.409418
LEU,15.250896
LEVI,14.845889
LFUS,19.612959
LFVN,8.654286
LGIH,7.827265
LGL,25.391304
LGND,12.444661
LH,12.703524
LIFE,-1.6631579
LII,21.300713
LILA,9.425625
LILAK,25.05
LIN,25.780046
LINC,15.529412
LIND,-54.333336
LIQT,-4.779661
LITE,18.542017
LIVE,3.3533332
LIVN,16.924698
LKFN,16.759209
LKQ,10.036696
LL,-1.0695364
LLY,43.47959
LMAT,35.552013
LMFA,-0.4
LMNR,46.92857
LMT,17.831865
LNC,3.6435122
LNG,16.582905
LNN,20.887993
LNT,15.123854
LNTH,9.985007
LOAN,10.36102
LOB,11.87234
LOCO,12.357142
LODE,-1.7794118
LOOP,-20.142857
LOPE,15.379837
LOVE,11.12
LOW,17.082527
LPCN,-8.403509
LPG,9.097613
LPLA,13.989743
LPSN,-0.66818184
LPTH,-15.666666
LPX,14.588933
LQDA,-37.941174
LQDT,14.028226
LRCX,27.423113
LRN,13.7510195
LSBK,
LSCC,42.865925
LSTR,22.177582
LSXMA,9.270565
LSXMK,15.822581
LTBR,
LTC,17.723404
LTRPA,-3.902439
LTRX,7.7708335
LULU,22.724117
LUNA,6.677419
LUV,13.191542
LVS,14.60356
LW,13.363199
LWAY,17.106558
LXP,Infinity
LXRX,-2.340909
LXU,26.600002
LYB,10.311031
LYFT,19.458334
LYTS,14.09434
LYV,40.50901
LZB,11.14478
M,6.9583335
MA,29.180716
MAA,30.842722
MAC,-149.7
MACK,-8.27809
MAN,11.561832
MANH,47.0
MAR,22.163874
MARA,45.457565
MARK,-1.1818181
MAS,15.255484
MASI,34.734013
MAT,11.883117
MATW,9.9926195
MATX,12.605814
MAYS,
MBCN,13.081395
MBI,-9.621212
MBIN,7.108963
MBIO,-0.048075397
MBOT,-1.4609375
MBUU,7.8610477
MBWM,8.238042
MC,19.665339
MCB,5.4707484
MCBC,11.220472
MCD,21.664156
MCFT,8.798284
MCHP,29.719744
MCHX,70.0
MCK,17.289585
MCO,29.960981
MCRB,-1.13975
MCRI,14.9092865
MCS,23.927273
MCY,11.110724
MD,6.9069767
